Tag	GO Term	GO Name	GO Category	Adj. P-value	P-value	Nr Test	Nr Reference	Not Annot Test	Not Annot Ref
UNDER	GO:0006526	L-arginine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015866	ADP transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015867	ATP transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080024	indolebutyric acid metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006986	response to unfolded protein	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035967	cellular response to topologically incorrect protein	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0110155	NAD-cap decapping	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010027	thylakoid membrane organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035493	SNARE complex assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001172	RNA-templated transcription	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070574	cadmium ion transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071421	manganese ion transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034755	iron ion transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0098838	folate transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016482	cytosolic transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006741	NADP+ biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030187	melatonin biosynthetic process	BP_ARGOT	1	0.92	0	1	1	14
UNDER	GO:0010306	rhamnogalacturonan II biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016559	peroxisome fission	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000266	mitochondrial fission	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006435	threonyl-tRNA aminoacylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000028	regulation of photoperiodism, flowering	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043069	negative regulation of programmed cell death	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002768	immune response-regulating cell surface receptor signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006121	mitochondrial electron transport, succinate to ubiquinone	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010112	regulation of systemic acquired resistance	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042797	tRNA transcription by RNA polymerase III	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009229	thiamine diphosphate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006772	thiamine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048573	photoperiodism, flowering	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010099	regulation of photomorphogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009585	red, far-red light phototransduction	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0017062	respiratory chain complex III assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033108	mitochondrial respiratory chain complex assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042732	D-xylose metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033320	UDP-D-xylose biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1900994	(-)-secologanin biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045926	negative regulation of growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010507	negative regulation of autophagy	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031929	TOR signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016241	regulation of macroautophagy	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071586	CAAX-box protein processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010332	response to gamma radiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090378	seed trichome elongation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006208	pyrimidine nucleobase catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0003006	developmental process involved in reproduction	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901141	regulation of lignin biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0061458	reproductive system development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0040008	regulation of growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009653	anatomical structure morphogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000012	regulation of auxin polar transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016103	diterpenoid catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046395	carboxylic acid catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051382	kinetochore assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051983	regulation of chromosome segregation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006433	prolyl-tRNA aminoacylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006487	protein N-linked glycosylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009269	response to desiccation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042549	photosystem II stabilization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0062075	pollen aperture formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046777	protein autophosphorylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010052	guard cell differentiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902975	mitotic DNA replication initiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006271	DNA strand elongation involved in DNA replication	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009904	chloroplast accumulation movement	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009903	chloroplast avoidance movement	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006656	phosphatidylcholine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006646	phosphatidylethanolamine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009938	negative regulation of gibberellic acid mediated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009821	alkaloid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035834	indole alkaloid metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006177	GMP biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006541	glutamine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001682	tRNA 5'-leader removal	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043248	proteasome assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006398	mRNA 3'-end processing by stem-loop binding and cleavage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045040	protein insertion into mitochondrial outer membrane	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0072488	ammonium transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006048	UDP-N-acetylglucosamine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046506	sulfolipid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006011	UDP-alpha-D-glucose metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010118	stomatal movement	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010037	response to carbon dioxide	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009637	response to blue light	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006007	glucose catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009231	riboflavin biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048354	mucilage biosynthetic process involved in seed coat development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009825	multidimensional cell growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034982	mitochondrial protein processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000957	mitochondrial RNA catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0055129	L-proline biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000694	regulation of phragmoplast microtubule organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0008283	cell population proliferation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902296	DNA strand elongation involved in cell cycle DNA replication	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034337	RNA folding	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006182	cGMP biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045595	regulation of cell differentiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009251	glucan catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001881	receptor recycling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0141166	chromosomal 5-methylcytosine DNA demethylation pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002182	cytoplasmic translational elongation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010020	chloroplast fission	BP_ARGOT	1	0.92	0	1	1	14
UNDER	GO:0006124	ferredoxin metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090110	COPII-coated vesicle cargo loading	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1900457	regulation of brassinosteroid mediated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030388	fructose 1,6-bisphosphate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046351	disaccharide biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019915	lipid storage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034473	U1 snRNA 3'-end processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034476	U5 snRNA 3'-end processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034475	U4 snRNA 3'-end processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071028	nuclear mRNA surveillance	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016075	rRNA catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009789	positive regulation of abscisic acid-activated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006013	mannose metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032469	endoplasmic reticulum calcium ion homeostasis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070212	protein poly-ADP-ribosylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015706	nitrate transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902025	nitrate import	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009113	purine nucleobase biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006189	'de novo' IMP biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009157	deoxyribonucleoside monophosphate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016138	glycoside biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006119	oxidative phosphorylation	BP_ARGOT	1	0.92	0	1	1	14
UNDER	GO:0006120	mitochondrial electron transport, NADH to ubiquinone	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019684	photosynthesis, light reaction	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042773	ATP synthesis coupled electron transport	BP_ARGOT	1	0.77	0	3	1	14
UNDER	GO:0015990	electron transport coupled proton transport	BP_ARGOT	1	0.77	0	3	1	14
UNDER	GO:0000028	ribosomal small subunit assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009767	photosynthetic electron transport chain	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009772	photosynthetic electron transport in photosystem II	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0140673	transcription elongation-coupled chromatin remodeling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033314	mitotic DNA replication checkpoint signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033260	nuclear DNA replication	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046168	glycerol-3-phosphate catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009751	response to salicylic acid	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019375	galactolipid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019253	reductive pentose-phosphate cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010364	regulation of ethylene biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080141	regulation of jasmonic acid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010728	regulation of hydrogen peroxide biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010311	lateral root formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009625	response to insect	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080027	response to herbivore	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000068	regulation of defense response to insect	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010337	regulation of salicylic acid metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009735	response to cytokinin	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016485	protein processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051026	chiasma assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006422	aspartyl-tRNA aminoacylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000493	box H/ACA snoRNP assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001522	pseudouridine synthesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000103	sulfate assimilation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1900160	plastid chromosome packaging	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019418	sulfide oxidation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032784	regulation of DNA-templated transcription elongation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010188	response to microbial phytotoxin	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071480	cellular response to gamma radiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006264	mitochondrial DNA replication	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090297	positive regulation of mitochondrial DNA replication	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006616	SRP-dependent cotranslational protein targeting to membrane, translocation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035336	long-chain fatty-acyl-CoA metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009107	lipoate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031124	mRNA 3'-end processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070483	detection of hypoxia	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048578	positive regulation of long-day photoperiodism, flowering	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001731	formation of translation preinitiation complex	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0005991	trehalose metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046900	tetrahydrofolylpolyglutamate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009187	cyclic nucleotide metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035494	SNARE complex disassembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043001	Golgi to plasma membrane protein transport	BP_ARGOT	1	0.92	0	1	1	14
UNDER	GO:1990019	protein storage vacuole organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051028	mRNA transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007030	Golgi organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006607	NLS-bearing protein import into nucleus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006999	nuclear pore organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045931	positive regulation of mitotic cell cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043066	negative regulation of apoptotic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030177	positive regulation of Wnt signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007097	nuclear migration	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032956	regulation of actin cytoskeleton organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006424	glutamyl-tRNA aminoacylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048564	photosystem I assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010222	stem vascular tissue pattern formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009062	fatty acid catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019395	fatty acid oxidation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000144	positive regulation of DNA-templated transcription initiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009743	response to carbohydrate	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080186	developmental vegetative growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045491	xylan metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2001295	malonyl-CoA biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009850	auxin metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009060	aerobic respiration	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042793	plastid transcription	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0099116	tRNA 5'-end processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043489	RNA stabilization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1905177	tracheary element differentiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002682	regulation of immune system process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010089	xylem development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010508	positive regulation of autophagy	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901420	negative regulation of response to alcohol	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1905957	regulation of cellular response to alcohol	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010648	negative regulation of cell communication	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0023057	negative regulation of signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0140021	mitochondrial ADP transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1990544	mitochondrial ATP transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046902	regulation of mitochondrial membrane permeability	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006688	glycosphingolipid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043137	DNA replication, removal of RNA primer	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1990110	callus formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010189	vitamin E biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048587	regulation of short-day photoperiodism, flowering	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048284	organelle fusion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016050	vesicle organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070536	protein K63-linked deubiquitination	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045337	farnesyl diphosphate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0050993	dimethylallyl diphosphate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033384	geranyl diphosphate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006892	post-Golgi vesicle-mediated transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031167	rRNA methylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090374	oligopeptide export from mitochondrion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010315	auxin export across the plasma membrane	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1900034	regulation of cellular response to heat	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042548	regulation of photosynthesis, light reaction	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010218	response to far red light	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009088	L-threonine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034756	regulation of iron ion transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051649	establishment of localization in cell	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0060267	positive regulation of respiratory burst	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051248	negative regulation of protein metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042776	proton motive force-driven mitochondrial ATP synthesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031567	mitotic cell size control checkpoint signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010091	trichome branching	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006335	DNA replication-dependent chromatin assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0008361	regulation of cell size	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006659	phosphatidylserine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0140647	P450-containing electron transport chain	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032012	regulation of ARF protein signal transduction	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015860	purine nucleoside transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1904823	purine nucleobase transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1905393	plant organ formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048507	meristem development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051276	chromosome organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000031	regulation of salicylic acid mediated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010197	polar nucleus fusion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071027	nuclear RNA surveillance	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010413	glucuronoxylan metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010053	root epidermal cell differentiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010039	response to iron ion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901137	carbohydrate derivative biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009225	nucleotide-sugar metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901293	nucleoside phosphate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010256	endomembrane system organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0008284	positive regulation of cell population proliferation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043419	urea catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045722	positive regulation of gluconeogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002191	cap-dependent translational initiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001732	formation of cytoplasmic translation initiation complex	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009631	cold acclimation	BP_ARGOT	1	0.92	0	1	1	14
UNDER	GO:1901259	chloroplast rRNA processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006307	DNA alkylation repair	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006285	base-excision repair, AP site formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080086	stamen filament development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000762	regulation of phenylpropanoid metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010206	photosystem II repair	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007116	regulation of cell budding	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901901	regulation of protein localization to cell division site involved in cytokinesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000370	positive regulation of clathrin-dependent endocytosis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1903501	positive regulation of mitotic actomyosin contractile ring assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030437	ascospore formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034501	protein localization to kinetochore	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0005979	regulation of glycogen biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006031	chitin biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071173	spindle assembly checkpoint signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033046	negative regulation of sister chromatid segregation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1905819	negative regulation of chromosome separation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033047	regulation of mitotic sister chromatid segregation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051784	negative regulation of nuclear division	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010965	regulation of mitotic sister chromatid separation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000077	DNA damage checkpoint signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006470	protein dephosphorylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1903047	mitotic cell cycle process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006631	fatty acid metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010017	red or far-red light signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009648	photoperiodism	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010030	positive regulation of seed germination	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0044210	'de novo' CTP biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019856	pyrimidine nucleobase biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009099	L-valine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000054	ribosomal subunit export from nucleus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048653	anther development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009902	chloroplast relocation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009926	auxin polar transport	BP_ARGOT	1	1	0	0	1	14
